index,publishing year,book name,author,author_rating,book_average_rating,book_ratings_count,gross sales,publisher revenue,sale price,sales rank,publisher ,units sold,genre_children,genre_fiction,genre_genre fiction,genre_nonfiction
453,1667.0,Paradise Lost,"John Milton, John      Leonard",Intermediate,3.8,0.04461892219099581,868.26,0.0,4.99,502,"Amazon Digital Services,  Inc.",4698,0,0.0,1,0
454,2009.0,The Big Short: Inside the Doomsday Machine,Michael   Lewis,Excellent,4.26,-1.8347814589833746,1216.26,729.7560000000001,6.99,502,Simon and Schuster Digital Sales Inc,4698,0,1.0,0,0
455,1999.0,The Girl Who Loved Tom Gordon,Stephen King,Intermediate,3.56,0.027229407300853724,1346.76,808.056,7.74,503,"Amazon Digital Services,  Inc.",4698,0,0.0,0,1
456,2011.0, A Monster Calls ,"Patrick Ness, Jim Kay, Siobhan Dowd",Excellent,4.36,0.30682615127355795,1842.45,1105.47,10.65,505,Random House LLC,4671,0,0.0,1,0
457,2010.0,Towers of Midnight,"Robert Jordan, Brandon Sanderson",Famous,4.42,-0.11191844451168831,344.27,206.562,1.99,505,"Amazon Digital Services,  Inc.",4671,0,1.0,0,0
458,1971.0,The Day of the Jackal,Frederick Forsyth,Excellent,4.25,-0.28644824724121654,171.27,0.0,0.99,508,"Amazon Digital Services,  Inc.",4671,0,0.0,1,0
459,2010.0,Rework,"Jason Fried, David Heinemeier Hansson",Intermediate,3.93,-0.19940547471629,517.27,310.362,2.99,509,Simon and Schuster Digital Sales Inc,4671,0,0.0,1,0
460,2011.0,Attachments,Rainbow Rowell,Intermediate,3.95,0.33332294859704087,170.28,102.16799999999999,0.99,511,"Amazon Digital Services,  Inc.",4644,0,0.0,1,0
461,2005.0,The Twilight Saga,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",Intermediate,3.88,-0.18106397908398686,1632.28,979.368,9.49,513,Penguin Group (USA) LLC,4644,0,0.0,1,0
462,2012.0,Tell the Wolves I'm Home,Carol Rifka Brunt,Excellent,4.04,-0.29599978735423255,340.29,0.0,1.99,514,"Amazon Digital Services,  Inc.",4617,0,0.0,1,0
463,1972.0,All Creatures Great And Small,James Herriot,Excellent,4.31,-0.956134966660119,1024.29,0.0,5.99,514,"Amazon Digital Services,  Inc.",4617,0,0.0,1,0
464,2011.0,The Unbecoming of Mara Dyer,Michelle Hodkin,Excellent,4.09,-0.35105600694254735,1879.29,1127.5739999999998,10.99,516,Macmillan,4617,0,1.0,0,0
465,1997.0,Three to Get Deadly,Janet Evanovich,Excellent,4.14,0.5867402221603158,1109.79,665.8739999999999,6.49,517,Hachette Book Group,4617,0,0.0,1,0
466,1905.0,The Scarlet Pimpernel,Emmuska Orczy,Excellent,4.06,-0.053720688474241995,648.09,388.85400000000004,3.79,517,Hachette Book Group,4617,0,1.0,0,0
467,1971.0,The Monster at the End of This Book,"Jon Stone, Michael J. Smollin",Famous,4.45,0.23082635535769974,340.29,0.0,1.99,518,"Amazon Digital Services,  Inc.",4617,0,0.0,1,0
468,1972.0,Tales of a Fourth Grade Nothing,Judy Blume,Excellent,4.09,0.36572202652192237,508.3,304.98,2.99,519,Penguin Group (USA) LLC,4590,0,0.0,1,0
469,2012.0,Shadow and Bone,Leigh Bardugo,Excellent,4.05,1.2793062120824892,678.3,0.0,3.99,519,"Amazon Digital Services,  Inc.",4590,0,1.0,0,0
470,2009.0,Het diner,"Herman Koch, Sam Garrett",Novice,3.22,-0.6324615143253576,848.3,0.0,4.99,520,"Amazon Digital Services,  Inc.",4590,0,0.0,1,0
471,2013.0,Champion,Marie Lu,Excellent,4.37,0.6255493037490818,1688.31,1012.9860000000001,9.99,523,Simon and Schuster Digital Sales Inc,4563,0,0.0,0,1
472,1985.0,Contact,Carl Sagan,Excellent,4.11,-0.12670587870659017,1350.31,810.186,7.99,524,Random House LLC,4563,0,0.0,1,0
473,2011.0,Lola and the Boy Next Door,Stephanie Perkins,Intermediate,4.0,0.4271247843913109,674.31,404.586,3.99,524,"Amazon Digital Services,  Inc.",4563,0,0.0,1,0
474,1999.0,White Teeth,Zadie Smith,Intermediate,3.75,-0.39462499224211867,167.31,100.38600000000001,0.99,524,"Amazon Digital Services,  Inc.",4563,0,1.0,0,0
475,2012.0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",Intermediate,3.97,-1.062661611707942,2153.06,1291.836,12.74,525,Macmillan,4563,0,0.0,1,0
476,2004.0,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,Intermediate,3.79,-0.35867185287983583,1294.54,776.7239999999999,7.66,526,Simon and Schuster Digital Sales Inc,4563,0,0.0,0,1
477,2011.0,The Power of Six,Pittacus Lore,Excellent,4.17,0.09608934765050395,1843.79,1106.274,10.91,526,Macmillan,4563,0,1.0,0,0
478,2013.0,The Interestings,Meg Wolitzer,Intermediate,3.54,-0.5821017330650373,1342.32,805.3919999999999,7.99,528,HarperCollins Publishers,4536,0,0.0,1,0
479,1988.0,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,Famous,4.65,-0.06057494981780165,166.32,0.0,0.99,530,"Amazon Digital Services,  Inc.",4536,0,0.0,1,0
480,2008.0,People of the Book,Geraldine Brooks,Intermediate,4.0,0.02811792266020405,1291.92,775.1519999999999,7.69,531,Penguin Group (USA) LLC,4536,0,0.0,1,0
481,2012.0,The Secret Keeper,Kate Morton,Excellent,4.13,-0.17294041008421246,332.33,199.398,1.99,532,HarperCollins Publishers,4509,0,0.0,1,0
482,1953.0,Better Homes & Gardens New Cook Book,Better Homes and Gardens,Excellent,4.14,-0.04029776000977101,165.33,0.0,0.99,534,"Amazon Digital Services,  Inc.",4509,0,0.0,0,1
483,1984.0,"So Long, and Thanks for All the Fish",Douglas Adams,Excellent,4.08,-0.03604557936145159,1985.63,1191.378,11.89,535,HarperCollins Publishers,4509,0,0.0,1,0
484,1927.0,Der Steppenwolf: ErzÃ¤hlung,"Hermann Hesse, Basil Creighton",Excellent,4.11,-0.4487292310882724,833.33,499.99800000000005,4.99,535,"Amazon Digital Services,  Inc.",4509,0,1.0,0,0
485,2001.0,The Surgeon,Tess Gerritsen,Excellent,4.1,-0.1726865485529695,1835.33,1101.198,10.99,536,Random House LLC,4509,0,0.0,0,1
486,2012.0,The Girl You Left Behind,Jojo Moyes,Intermediate,3.95,-0.44168457359628055,1152.04,691.2239999999999,6.94,537,Random House LLC,4482,0,0.0,1,0
487,1996.0,Royal Assassin,Robin Hobb,Excellent,4.21,-0.3903728115937992,164.34,0.0,0.99,538,"Amazon Digital Services,  Inc.",4482,0,1.0,0,0
488,1953.0,Childhood's End,Arthur C. Clarke,Excellent,4.09,-0.24652852145326262,1226.74,0.0,7.39,539,"Amazon Digital Services,  Inc.",4482,0,0.0,1,0
489,2004.0, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",Intermediate,4.0,0.5761415032309226,1153.35,692.01,6.99,541,Penguin Group (USA) LLC,4455,0,0.0,1,0
490,2007.0,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",Excellent,4.03,-0.3499770954347648,823.35,494.01,4.99,542,"Amazon Digital Services,  Inc.",4455,0,0.0,1,0
491,2014.0,Heir of Fire,Sarah J. Maas,Famous,4.53,0.9181247185065818,163.35,98.01,0.99,543,Hachette Book Group,4455,0,0.0,1,0
492,1994.0,Persepolis,Robert Jordan,Excellent,4.1,-0.12261236151529759,823.35,494.01,4.99,544,Hachette Book Group,4455,0,1.0,0,0
493,2009.0,The Sweetness at the Bottom of the Pie,Alan Bradley,Intermediate,3.81,0.1564766593949207,1757.25,1054.35,10.65,545,Penguin Group (USA) LLC,4455,0,0.0,1,0
494,2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,Intermediate,3.92,-0.40681034574178027,162.36,0.0,0.99,546,"Amazon Digital Services,  Inc.",4428,0,0.0,1,0
495,2005.0,A Breath of Snow and Ashes,Diana Gabaldon,Famous,4.43,-0.24789302718369347,1746.6,1047.96,10.65,547,Penguin Group (USA) LLC,4428,0,0.0,0,1
496,2014.0,The Blood of Olympus,Rick Riordan,Famous,4.41,0.5016648765025221,162.36,97.416,0.99,549,"Amazon Digital Services,  Inc.",4428,0,0.0,1,0
497,2016.0,Truly Madly Guilty,Liane Moriarty,Intermediate,3.55,-0.1406682629249524,162.36,0.0,0.99,549,"Amazon Digital Services,  Inc.",4428,0,0.0,1,0
498,2012.0,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",Excellent,4.25,1.1739854093080702,162.36,97.416,0.99,550,"Amazon Digital Services,  Inc.",4428,0,0.0,1,0
499,2011.0,The Art of Fielding,Chad Harbach,Intermediate,3.99,-0.4188053030930097,324.37,194.622,1.99,551,"Amazon Digital Services,  Inc.",4401,0,0.0,1,0
500,1964.0,A Moveable Feast,Ernest Hemingway,Excellent,4.04,-0.7907124463639316,813.37,488.022,4.99,551,Penguin Group (USA) LLC,4401,0,0.0,1,0
501,2006.0,Fablehaven,Brandon Mull,Excellent,4.08,0.1421652155710994,1470.26,882.1560000000001,9.02,553,Random House LLC,4401,0,0.0,1,0
502,2000.0,The Wide Window,"Lemony Snicket, Brett Helquist",Intermediate,3.91,0.7525118020619622,161.37,96.822,0.99,554,"Amazon Digital Services,  Inc.",4401,0,0.0,1,0
503,2001.0,Grave Peril,Jim Butcher,Excellent,4.18,0.08967934398661946,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374,0,0.0,0,1
504,2007.0,Einstein. His Life and Universe,Walter Isaacson,Excellent,4.08,-0.7537755935680823,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374,0,0.0,0,1
505,2011.0,Effortless,S.C. Stephens,Excellent,4.37,-0.37523631779343836,160.38,96.228,0.99,558,"Amazon Digital Services,  Inc.",4374,0,0.0,1,0
506,1998.0,The Street Lawyer,John Grisham,Intermediate,3.81,-0.4548219078381032,320.39,192.234,1.99,561,Random House LLC,4347,0,0.0,1,0
507,1976.0,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,Intermediate,3.79,-0.0612413363373144,642.39,385.434,3.99,561,Hachette Book Group,4347,0,0.0,0,1
508,2009.0,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",Novice,3.28,0.28829425949282256,615.02,369.01199999999994,3.82,562,"Amazon Digital Services,  Inc.",4347,0,0.0,1,0
509,2013.0,Lets Explore Diabetes with Owls,David Sedaris,Intermediate,3.8,-0.42185164146792503,478.4,287.04,2.99,565,Macmillan,4320,0,0.0,1,0
510,1868.0,Ð˜Ð´Ð¸Ð¾Ñ‚,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",Excellent,4.18,-0.6431554313289668,1438.4,863.04,8.99,565,Penguin Group (USA) LLC,4320,0,1.0,0,0
511,1987.0,Dirk Gently's Holistic Detective Agency,Douglas Adams,Intermediate,3.97,-0.16948154672102725,478.4,0.0,2.99,566,"Amazon Digital Services,  Inc.",4320,0,0.0,0,1
512,2008.0,Rodrick Rules,Jeff Kinney,Excellent,4.1,-0.09770219876208311,478.4,0.0,2.99,567,"Amazon Digital Services,  Inc.",4320,0,0.0,1,0
513,2015.0,Why Not Me?,Mindy Kaling,Intermediate,3.89,-0.6572130136215452,1598.4,959.04,9.99,568,Random House LLC,4320,0,0.0,1,0
514,2014.0,Four: A Divergent Collection,Veronica Roth,Excellent,4.1,0.06816457921377943,475.41,0.0,2.99,570,"Amazon Digital Services,  Inc.",4293,0,1.0,0,0
515,2015.0,Modern Romance,"Aziz Ansari, Eric Klinenberg",Intermediate,3.85,-0.02154373938919807,157.41,0.0,0.99,571,"Amazon Digital Services,  Inc.",4293,0,0.0,1,0
516,2012.0,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",Excellent,4.24,-0.310152567721027,475.41,0.0,2.99,572,"Amazon Digital Services,  Inc.",4293,0,0.0,1,0
517,1997.0,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,Excellent,4.07,-1.571653981850057,634.41,380.64599999999996,3.99,572,Hachette Book Group,4293,0,0.0,1,0
518,2005.0,Elantris,Brandon Sanderson,Excellent,4.17,0.03300475713663084,314.42,188.65200000000002,1.99,574,Simon and Schuster Digital Sales Inc,4266,0,0.0,1,0
519,2008.0,The Knife of Never Letting Go,Patrick Ness,Intermediate,3.96,0.15003492303963084,1136.02,681.612,7.19,575,"Amazon Digital Services,  Inc.",4266,0,0.0,1,0
520,1998.0,One Thousand White Women: The Journals of May Dodd,Jim Fergus,Intermediate,3.88,-0.3345550074117556,472.42,283.452,2.99,576,"Amazon Digital Services,  Inc.",4266,0,0.0,1,0
521,2009.0,Handle with Care,Jodi Picoult,Intermediate,3.96,-0.15142564531137243,1420.42,852.252,8.99,577,HarperCollins Publishers,4266,0,1.0,0,0
522,2004.0,Song of Susannah,"Stephen King, Darrel Anderson",Intermediate,3.98,-0.315832719482588,469.43,0.0,2.99,578,"Amazon Digital Services,  Inc.",4239,0,0.0,1,0
523,2012.0,Reached,Ally Condie,Intermediate,3.56,0.4563188604842502,155.43,0.0,0.99,580,"Amazon Digital Services,  Inc.",4239,0,0.0,1,0
524,1981.0,Midnight's Children,Salman Rushdie,Intermediate,3.99,-0.6158653167203497,1474.23,884.538,9.39,581,"Amazon Digital Services,  Inc.",4239,0,0.0,0,1
525,2004.0,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,Intermediate,3.86,-0.39268929806639113,154.44,0.0,0.99,585,"Amazon Digital Services,  Inc.",4212,0,0.0,1,0
526,1999.0,The Testament,John Grisham,Intermediate,3.83,-0.46116844611917696,778.44,467.064,4.99,585,Random House LLC,4212,0,0.0,0,1
527,1930.0,Murder at the Vicarage,Agatha Christie,Excellent,4.03,-0.0300481006858369,669.24,401.54400000000004,4.29,586,HarperCollins Publishing,4212,0,0.0,0,1
528,1998.0,Among the Hidden ,Margaret Peterson Haddix,Intermediate,3.97,-0.013705764612071984,2106.45,1263.87,13.59,589,HarperCollins Publishers,4185,0,0.0,1,0
529,2007.0,In Defense of Food: An Eater's Manifesto,Michael Pollan,Excellent,4.07,-0.45935968270907096,618.45,0.0,3.99,589,"Amazon Digital Services,  Inc.",4185,0,0.0,1,0
530,1958.0,The Witch of Blackbird Pond,Elizabeth George Speare,Intermediate,3.97,0.3446197867373521,1230.46,738.2760000000001,7.99,591,Penguin Group (USA) LLC,4158,0,0.0,0,1
531,2015.0,The Heir,Kiera Cass,Intermediate,3.85,0.511978001209267,614.46,0.0,3.99,592,"Amazon Digital Services,  Inc.",4158,0,0.0,1,0
532,2002.0,Shopaholic Ties the Knot,Sophie Kinsella,Intermediate,3.77,-0.2148592954307046,460.46,0.0,2.99,594,"Amazon Digital Services,  Inc.",4158,0,0.0,1,0
533,1859.0,The Woman in White,"Wilkie Collins, Matthew Sweet",Intermediate,3.98,-0.056354501860887606,768.46,0.0,4.99,594,"Amazon Digital Services,  Inc.",4158,0,0.0,1,0
534,2015.0,Career of Evil,"Robert Galbraith, J.K. Rowling",Excellent,4.21,-0.8863230455683077,1167.32,700.3919999999999,7.58,595,Penguin Group (USA) LLC,4158,0,0.0,1,0
535,2009.0,The Summer I Turned Pretty,Jenny Han,Intermediate,3.96,0.3116177876757686,610.47,0.0,3.99,596,"Amazon Digital Services,  Inc.",4131,0,0.0,1,0
536,1998.0,Four to Score ,Janet Evanovich,Excellent,4.17,0.37955747997466316,151.47,90.882,0.99,597,"Amazon Digital Services,  Inc.",4131,0,0.0,1,0
537,1996.0,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,Excellent,4.06,-0.44438185236573685,151.47,0.0,0.99,598,"Amazon Digital Services,  Inc.",4131,0,0.0,1,0
538,2009.0,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",Intermediate,3.95,-0.3142778176037249,1176.57,705.942,7.69,600,Penguin Group (USA) LLC,4131,0,0.0,1,0
539,2006.0,Darkfever,Karen Marie Moning,Excellent,4.14,0.5046160168032214,1618.8,971.28,10.65,601,Penguin Group (USA) LLC,4104,0,0.0,1,0
540,1995.0,Stone of Tears,Terry Goodkind,Excellent,4.1,-0.37047641408263304,1111.12,666.672,7.31,603,Penguin Group (USA) LLC,4104,0,0.0,1,0
541,2010.0,Heart of the Matter,Emily Giffin,Intermediate,3.73,-0.36330482582501966,910.48,546.288,5.99,603,Simon and Schuster Digital Sales Inc,4104,0,0.0,1,0
542,1847.0,Vanity Fair: A Novel Without a Hero,"William Makepeace Thackeray, John Carey",Intermediate,3.76,-0.11382240599601044,149.49,0.0,0.99,605,"Amazon Digital Services,  Inc.",4077,0,0.0,1,0
543,1959.0,The Sirens of Titan,Kurt Vonnegut Jr.,Excellent,4.16,-0.7113489851591043,151.0,90.6,1.0,607,"Amazon Digital Services,  Inc.",4077,0,0.0,1,0
544,1992.0,Dolores Claiborne,"Stephen King, Dominique Dill",Intermediate,3.81,-0.7570440607828354,661.38,396.82800000000003,4.38,608,"Amazon Digital Services,  Inc.",4077,0,0.0,1,0
545,2016.0,The Nest,Cynthia D'Aprix Sweeney,Novice,3.45,-0.48068405133347875,1508.49,905.0939999999999,9.99,608,"Amazon Digital Services,  Inc.",4077,0,0.0,0,1
546,2001.0,"Fables, Volume 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",Intermediate,3.99,0.19376257179622902,1125.0,675.0,7.5,610,Penguin Group (USA) LLC,4050,0,0.0,1,0
547,2001.0,Getting Things Done: How To Achieve Stress-free Productivity,David    Allen,Intermediate,3.98,-0.6106928880212746,598.5,0.0,3.99,611,"Amazon Digital Services,  Inc.",4050,0,0.0,1,0
548,1993.0,The Celestine Prophecy,James Redfield,Intermediate,3.6,-0.7055736353233272,594.51,356.70599999999996,3.99,615,Penguin Group (USA) LLC,4023,0,0.0,1,0
549,2012.0,My Life Next Door ,Huntley Fitzpatrick,Excellent,4.02,0.2253683324359763,594.51,356.70599999999996,3.99,615,Simon and Schuster Digital Sales Inc,4023,0,0.0,1,0
550,2012.0,Winter of the World,Ken Follett,Excellent,4.29,-0.7279134500727068,1488.51,893.1060000000001,9.99,616,HarperCollins Publishing,4023,0,0.0,0,1
551,2013.0,"è‰²å½©ã‚’æŒãŸãªã„å¤šå´Žã¤ãã‚‹ã¨ã€å½¼ã®å·¡ç¤¼ã®å¹´ [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]","Haruki Murakami, Philip Gabriel",Intermediate,3.82,-0.857954019451908,594.51,0.0,3.99,616,"Amazon Digital Services,  Inc.",4023,0,1.0,0,0
552,1999.0,Lucky,Alice Sebold,Intermediate,3.77,-0.5536692415658269,1427.42,856.452,9.58,617,"Amazon Digital Services,  Inc.",4023,1,0.0,0,0
553,1927.0,To The Lighthouse ,Virginia Woolf,Intermediate,3.76,-0.3758392389301403,1144.04,686.424,7.73,619,Macmillan,3996,0,0.0,1,0
554,2004.0,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,Novice,3.43,-0.8717577402132434,146.52,0.0,0.99,620,"Amazon Digital Services,  Inc.",3996,0,0.0,1,0
555,1993.0,Guilty Pleasures,Laurell K. Hamilton,Excellent,4.02,0.29644956118400234,442.52,0.0,2.99,622,"Amazon Digital Services,  Inc.",3996,0,0.0,1,0
556,2002.0,The Messenger,Markus Zusak,Excellent,4.09,-0.056830492231968135,145.53,87.318,0.99,624,"Amazon Digital Services,  Inc.",3969,0,0.0,1,0
557,1874.0,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",Intermediate,3.92,-0.23745297171132715,1997.73,1198.638,13.59,624,HarperCollins Publishers,3969,0,0.0,1,0
558,1987.0,Equal Rites,Terry Pratchett,Intermediate,4.0,-0.19791403822023768,145.53,0.0,0.99,625,"Amazon Digital Services,  Inc.",3969,0,0.0,1,0
559,2000.0,House of Leaves,Mark Z. Danielewski,Excellent,4.13,-0.6169124955367269,439.53,0.0,2.99,625,"Amazon Digital Services,  Inc.",3969,0,0.0,1,0
560,1993.0,Cruel & Unusual,Patricia Cornwell,Excellent,4.11,-0.3558793760361634,439.53,263.718,2.99,626,"Amazon Digital Services,  Inc.",3969,0,0.0,1,0
561,2013.0,Sycamore Row,John Grisham,Intermediate,3.98,-1.22472046671516,1074.57,644.742,7.31,627,Penguin Group (USA) LLC,3969,0,0.0,1,0
562,2011.0,Awakened,"P.C. Cast, Kristin Cast",Excellent,4.02,0.2006802985225994,675.98,405.588,4.63,628,Hachette Book Group,3942,0,0.0,1,0
563,1918.0,My Ãntonia,Willa Cather,Intermediate,3.76,-0.4381622448502846,582.54,0.0,3.99,629,"Amazon Digital Services,  Inc.",3942,0,0.0,1,0
564,2006.0,Life As We Knew It,Susan Beth Pfeffer,Intermediate,3.89,-0.019925372127524262,1097.92,658.752,7.52,629,"Amazon Digital Services,  Inc.",3942,0,0.0,0,1
565,2004.0,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",Excellent,4.02,-0.6473124139030701,1166.54,699.924,7.99,630,Random House LLC,3942,0,0.0,0,1
566,2004.0,90 Minutes in Heaven,"Don Piper, Cecil Murphey",Intermediate,3.91,-0.8559231272019644,1251.22,750.732,8.57,631,"Amazon Digital Services,  Inc.",3942,0,0.0,1,0
567,2012.0,The Longest Ride,Nicholas Sparks,Excellent,4.14,-0.7499676705994381,144.54,0.0,0.99,631,"Amazon Digital Services,  Inc.",3942,0,0.0,1,0
568,-300.0,é“å¾·ç¶“ [dÃ o dÃ© jÄ«ng],"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",Excellent,4.31,-1.7467867057162871,665.55,399.33,4.59,632,Penguin Group (USA) LLC,3915,0,0.0,1,0
569,1979.0,Kane and Abel,Jeffrey Archer,Excellent,4.27,-0.6618777192581344,723.55,0.0,4.99,632,"Amazon Digital Services,  Inc.",3915,0,1.0,0,0
570,2008.0,Change of Heart,Jodi Picoult,Intermediate,3.91,-0.26778942469485967,990.35,594.21,6.83,634,Simon and Schuster Digital Sales Inc,3915,0,0.0,1,0
571,2003.0,Dry: A Memoir,Augusten Burroughs,Excellent,4.01,-0.7730056045597358,1448.55,869.13,9.99,635,"Amazon Digital Services,  Inc.",3915,1,0.0,0,0
572,2001.0,Sam's Letters To Jennifer,James Patterson,Excellent,4.15,-0.5512575570190189,868.55,521.13,5.99,636,Hachette Book Group,3915,0,0.0,1,0
573,2015.0,Grey,E.L. James,Intermediate,3.76,-0.6216406665561268,1134.72,680.832,7.88,637,Hachette Book Group,3888,0,0.0,1,0
574,1969.0,Dune Messiah ,Frank Herbert,Intermediate,3.86,-0.3912613269531496,570.57,0.0,3.99,641,"Amazon Digital Services,  Inc.",3861,0,0.0,1,0
575,1945.0,The Great Divorce,C.S. Lewis,Excellent,4.28,-0.6308114143722784,1428.57,857.1419999999999,9.99,642,Penguin Group (USA) LLC,3861,0,1.0,0,0
576,2004.0,Little Earthquakes,Jennifer Weiner,Intermediate,3.76,-0.549543991683129,1072.5,643.5,7.5,645,Random House LLC,3861,0,0.0,0,1
577,1835.0,Eventyr og historier,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",Excellent,4.28,-0.12410379801134992,708.58,0.0,4.99,646,"Amazon Digital Services,  Inc.",3834,0,0.0,1,0
578,2009.0,New Moon: The Complete Illustrated Movie Companion,Mark Cotta Vaz,Excellent,4.34,-0.3970049440975213,1560.58,936.3480000000001,10.99,647,Penguin Group (USA) LLC,61560,0,0.0,1,0
579,2014.0,Maybe Someday,Colleen Hoover,Excellent,4.33,-0.4189639665500365,969.86,581.9159999999999,6.83,649,Random House LLC,61128,0,0.0,1,0
580,1999.0,Mr Maybe,Jane Green,Novice,3.41,-0.5324083383242298,562.59,0.0,3.99,651,"Amazon Digital Services,  Inc.",61128,0,0.0,1,0
581,1915.0,Anne of the Island,L.M. Montgomery,Excellent,4.21,0.06787898499113111,139.59,83.75399999999999,0.99,652,Random House LLC,60696,0,0.0,1,0
582,1883.0,Also sprach Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",Excellent,4.05,-0.937634807570789,1030.71,618.4259999999999,7.31,652,Penguin Group (USA) LLC,59400,0,0.0,1,0
583,1854.0,North and South,"Elizabeth Gaskell, Alan Shelston",Excellent,4.13,0.011553457746601555,562.59,0.0,3.99,653,"Amazon Digital Services,  Inc.",58968,0,0.0,1,0
584,2011.0,A Stolen Life,Jaycee Dugard,Intermediate,3.89,-0.7043677930499231,558.6,0.0,3.99,655,"Amazon Digital Services,  Inc.",57240,0,1.0,0,0
585,2010.0,The Immortals of Meluha,Amish Tripathi,Intermediate,4.0,-1.0194416860138296,418.6,251.16,2.99,658,"Amazon Digital Services,  Inc.",56808,0,0.0,1,0
586,1995.0,The Lost World,Michael Crichton,Intermediate,3.72,-0.36558957960620625,1398.6,839.16,9.99,658,"Amazon Digital Services,  Inc.",55728,0,0.0,1,0
587,2013.0,Requiem,Lauren Oliver,Intermediate,3.74,0.18033964333175803,698.6,0.0,4.99,659,"Amazon Digital Services,  Inc.",55080,0,0.0,1,0
588,1996.0,A Crown of Swords,Robert Jordan,Intermediate,4.0,-0.26937605926512814,137.61,0.0,0.99,661,"Amazon Digital Services,  Inc.",54000,0,0.0,0,1
589,-560.0,Aesopica,"Aesop, Laura Harris, Laura Gibbs",Excellent,4.05,-0.20314993230212353,693.61,0.0,4.99,663,"Amazon Digital Services,  Inc.",53784,0,0.0,1,0
590,1985.0,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,Excellent,4.18,-0.7557112877438098,725.88,435.528,5.26,665,Penguin Group (USA) LLC,53784,0,0.0,1,0
591,2012.0,Finale,Becca Fitzpatrick,Excellent,4.22,0.40170689857561054,1516.62,909.972,10.99,666,Penguin Group (USA) LLC,53784,0,0.0,1,0
592,1985.0,Skeleton Crew,Stephen King,Intermediate,3.93,-0.39951182671854546,957.72,574.632,6.94,668,Random House LLC,53568,0,0.0,1,0
593,2002.0,Lullaby,Chuck Palahniuk,Intermediate,3.73,-0.8947639414821358,1094.63,656.778,7.99,671,Hachette Book Group,53352,0,0.0,1,0
594,2009.0,Two States,Chetan Bhagat,Intermediate,3.42,-0.8581761482917456,836.4,501.84,6.15,675,"Amazon Digital Services,  Inc.",53352,0,0.0,1,0
595,2005.0,ãƒ´ã‚¡ãƒ³ãƒ‘ã‚¤ã‚¢é¨Žå£« 1,"Matsuri Hino, Tomo Kimura",Excellent,4.1,-0.16427738533054678,1225.36,0.0,9.01,675,"Amazon Digital Services,  Inc.",53136,0,0.0,0,1
596,2002.0,Summer Knight,Jim Butcher,Excellent,4.3,-0.12369127302308013,542.64,0.0,3.99,676,"Amazon Digital Services,  Inc.",52920,0,0.0,1,0
597,1968.0,Dragonflight,"Anne McCaffrey, Teodor PanasiÅ„ski",Excellent,4.1,0.014853657652759906,133.65,0.0,0.99,679,"Amazon Digital Services,  Inc.",52488,0,0.0,1,0
598,2007.0,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",Intermediate,3.81,0.4280450324420666,538.65,0.0,3.99,680,"Amazon Digital Services,  Inc.",52488,0,0.0,1,0
